# Perfil 15000
1.000000 0.000001
0.999944 0.000330
0.999938 0.000368
0.999832 0.000685
0.999820 0.000721
0.999670 0.001022
0.999653 0.001057
0.999462 0.001336
0.999441 0.001368
0.999214 0.001618
0.999188 0.001647
0.998931 0.001862
0.998901 0.001887
0.998313 0.002203
0.998245 0.002240
0.997639 0.002421
0.997570 0.002442
0.996954 0.002601
0.996883 0.002619
0.996123 0.002843
0.996036 0.002869
0.995118 0.003123
0.995013 0.003153
0.994249 0.003370
0.994162 0.003395
0.993093 0.003696
0.992970 0.003731
0.992054 0.003991
0.991949 0.004021
0.990880 0.004323
0.990758 0.004358
0.989995 0.004575
0.989907 0.004599
0.988991 0.004860
0.988886 0.004889
0.987970 0.005150
0.987865 0.005180
0.986033 0.005701
0.985824 0.005761
0.983992 0.006283
0.983782 0.006342
0.981035 0.007126
0.980721 0.007216
0.976142 0.008524
0.975618 0.008673
0.970123 0.010242
0.969495 0.010421
0.962165 0.012505
0.961329 0.012742
0.953992 0.014808
0.953157 0.015043
0.936620 0.019607
0.934743 0.020124
0.914511 0.025658
0.912224 0.026282
0.904870 0.028310
0.904041 0.028539
0.840853 0.045988
0.833808 0.047931
0.823379 0.050824
0.822220 0.051145
0.811174 0.054202
0.809949 0.054540
0.806266 0.055555
0.805858 0.055667
0.791119 0.059724
0.789491 0.060171
0.759977 0.068218
0.756737 0.069100
0.734573 0.075070
0.732153 0.075721
0.728457 0.076711
0.728054 0.076819
0.672465 0.091314
0.666468 0.092875
0.610608 0.106546
0.604658 0.107999
0.597188 0.109744
0.596394 0.109929
0.581438 0.113344
0.579854 0.113705
0.576111 0.114545
0.575715 0.114633
0.527827 0.124766
0.522811 0.125825
0.474627 0.134650
0.469632 0.135562
0.467104 0.135988
0.466843 0.136032
0.460525 0.137061
0.459872 0.137168
0.447847 0.139061
0.446606 0.139256
0.408518 0.144508
0.404613 0.145045
0.366354 0.149022
0.362457 0.149426
0.324066 0.152019
0.320176 0.152281
0.300952 0.152943
0.299009 0.153009
0.279773 0.153125
0.277834 0.153136
0.263815 0.152804
0.262405 0.152770
0.248403 0.152032
0.246997 0.151957
0.233033 0.150736
0.231634 0.150614
0.217719 0.148893
0.216328 0.148721
0.202481 0.146486
0.201099 0.146262
0.187343 0.143534
0.185973 0.143262
0.172319 0.140041
0.170961 0.139720
0.157434 0.135996
0.156092 0.135626
0.139233 0.130183
0.137562 0.129644
0.121006 0.123337
0.119367 0.122713
0.103180 0.115514
0.101580 0.114802
0.085872 0.106619
0.084320 0.105810
0.069201 0.096588
0.067709 0.095678
0.053345 0.085315
0.051928 0.084293
0.045098 0.078657
0.044424 0.078101
0.037876 0.072139
0.037230 0.071551
0.030997 0.065257
0.030382 0.064637
0.024514 0.058004
0.023936 0.057350
0.018640 0.050503
0.018118 0.049829
0.013320 0.042624
0.012848 0.041914
0.008652 0.034343
0.008239 0.033597
0.004842 0.025637
0.004508 0.024853
0.001983 0.015574
0.001735 0.014662
0.000574 0.008030
0.000460 0.007378
0.000067 0.001623
0.000028 0.001059
0.000007 0.000173
0.000005 0.000091
0.000004 0.000062
0.000004 0.000048
0.000004 0.000048
0.000003 0.000039
0.000003 0.000032
0.000003 0.000028
0.000003 0.000025
0.000002 0.000022
0.000002 0.000020
0.000002 0.000018
0.000000 0.000000
0.000003 -0.000032
0.000003 -0.000037
0.000003 -0.000043
0.000004 -0.000052
0.000004 -0.000066
0.000005 -0.000090
0.000006 -0.000139
0.000011 -0.000303
0.000060 -0.002181
0.000093 -0.002990
0.000105 -0.003272
0.000785 -0.009101
0.001023 -0.011134
0.002275 -0.016871
0.002712 -0.018872
0.004461 -0.024477
0.005073 -0.026433
0.007312 -0.031861
0.008095 -0.033755
0.011388 -0.040255
0.012539 -0.042524
0.016297 -0.048768
0.017611 -0.050946
0.021581 -0.056733
0.022968 -0.058752
0.027218 -0.064337
0.028703 -0.066285
0.035292 -0.074147
0.037593 -0.076889
0.043681 -0.083531
0.045807 -0.085848
0.052148 -0.092248
0.054363 -0.094481
0.067724 -0.106562
0.072393 -0.110779
0.086564 -0.121894
0.091519 -0.125777
0.106370 -0.135958
0.111568 -0.139518
0.127028 -0.148737
0.132445 -0.151965
0.148451 -0.160186
0.154067 -0.163068
0.170549 -0.170274
0.176340 -0.172804
0.193253 -0.178907
0.199203 -0.181053
0.207807 -0.183652
0.210837 -0.184567
0.219533 -0.186830
0.222597 -0.187626
0.231379 -0.189523
0.234476 -0.190191
0.243329 -0.191696
0.246453 -0.192226
0.255368 -0.193298
0.258515 -0.193675
0.267467 -0.194349
0.270629 -0.194586
0.279600 -0.194842
0.282771 -0.194931
0.291744 -0.194790
0.294917 -0.194738
0.303874 -0.194222
0.307043 -0.194037
0.315971 -0.193176
0.319131 -0.192869
0.336867 -0.190201
0.343150 -0.189252
0.360693 -0.185543
0.366913 -0.184224
0.384254 -0.179676
0.390408 -0.178058
0.408901 -0.172414
0.415470 -0.170404
0.433787 -0.164225
0.440301 -0.162023
0.444858 -0.160409
0.446480 -0.159834
0.472123 -0.150256
0.481260 -0.146838
0.517143 -0.132536
0.529963 -0.127420
0.565645 -0.112684
0.578431 -0.107399
0.581400 -0.106163
0.582466 -0.105719
0.585435 -0.104483
0.586501 -0.104039
0.595413 -0.100345
0.598612 -0.099017
0.607526 -0.095329
0.610729 -0.094003
0.616674 -0.091553
0.618811 -0.090671
0.627731 -0.087008
0.630940 -0.085689
0.675660 -0.067748
0.691791 -0.061271
0.697777 -0.058940
0.699938 -0.058097
0.702934 -0.056939
0.704016 -0.056521
0.732564 -0.045795
0.742893 -0.041911
0.771679 -0.031877
0.782113 -0.028236
0.806876 -0.020542
0.815866 -0.017746
0.828361 -0.014291
0.832902 -0.013034
0.845480 -0.009903
0.850054 -0.008762
0.869150 -0.004783
0.876102 -0.003331
0.895380 -0.000388
0.902407 0.000687
0.912101 0.001739
0.915637 0.002123
0.925360 0.002847
0.928909 0.003112
0.938652 0.003464
0.942210 0.003593
0.951958 0.003456
0.955520 0.003408
0.968346 0.002184
0.973036 0.001738
0.985698 -0.000628
0.990331 -0.001492
0.992151 -0.001919
0.992817 -0.002075
0.993336 -0.002202
0.993526 -0.002248
0.994822 -0.002567
0.995297 -0.002684
0.995812 -0.002825
0.996001 -0.002877
0.996518 -0.003008
0.996707 -0.003056
0.997086 -0.003097
0.997225 -0.003112
0.997604 -0.003086
0.997743 -0.003077
0.998112 -0.002975
0.998247 -0.002937
0.998591 -0.002767
0.998717 -0.002705
0.999023 -0.002475
0.999135 -0.002391
0.999392 -0.002109
0.999486 -0.002006
0.999684 -0.001679
0.999756 -0.001559
0.999914 -0.001144
0.999927 -0.001104
0.999931 -0.001092
0.999932 -0.001086
0.999934 -0.001068
0.999940 -0.001036
0.999941 -0.001030
0.999942 -0.001020
0.999944 -0.001004
0.999946 -0.000973
0.999952 -0.000884
