# Perfil 25000
1.000000 0.000005
1.000000 0.000005
0.999989 -0.000032
0.999978 -0.000063
0.999967 -0.000092
0.999811 -0.000492
0.999824 -0.000797
0.999825 -0.000812
0.999826 -0.000829
0.999826 -0.000846
0.999826 -0.000866
0.999825 -0.000888
0.999825 -0.000891
0.999799 -0.000936
0.999635 -0.001234
0.999602 -0.001274
0.999389 -0.001538
0.999349 -0.001573
0.999092 -0.001796
0.999048 -0.001823
0.998756 -0.001998
0.998707 -0.002017
0.998389 -0.002139
0.998338 -0.002149
0.998004 -0.002215
0.997952 -0.002216
0.997612 -0.002223
0.997408 -0.002179
0.996077 -0.001893
0.995987 -0.001871
0.995398 -0.001731
0.995081 -0.001659
0.993015 -0.001189
0.991304 -0.000854
0.980166 0.001326
0.978616 0.001565
0.968521 0.003124
0.966966 0.003323
0.956836 0.004620
0.955278 0.004787
0.945132 0.005886
0.943571 0.006009
0.933400 0.006823
0.930272 0.006934
0.909885 0.007682
0.906755 0.007616
0.886357 0.007210
0.883237 0.006979
0.862886 0.005499
0.859781 0.005117
0.839524 0.002643
0.836440 0.002121
0.816309 -0.001262
0.813250 -0.001910
0.793271 -0.006121
0.790842 -0.006721
0.774977 -0.010626
0.772564 -0.011288
0.756803 -0.015600
0.755736 -0.015911
0.748762 -0.017942
0.744959 -0.019129
0.720109 -0.026874
0.716336 -0.028146
0.691662 -0.036450
0.689216 -0.037308
0.673217 -0.042917
0.672170 -0.043290
0.665326 -0.045727
0.663235 -0.046479
0.649559 -0.051394
0.647471 -0.052150
0.633805 -0.057093
0.632240 -0.057661
0.621992 -0.061371
0.620426 -0.061937
0.610173 -0.065636
0.607561 -0.066570
0.590454 -0.072680
0.586614 -0.074021
0.561457 -0.082785
0.559532 -0.083436
0.546912 -0.087696
0.541637 -0.089390
0.507049 -0.100463
0.503242 -0.101581
0.478270 -0.108888
0.474437 -0.109903
0.449284 -0.116530
0.445603 -0.117383
0.421440 -0.122945
0.417733 -0.123671
0.393396 -0.128398
0.390349 -0.128884
0.370336 -0.132054
0.367274 -0.132433
0.347154 -0.134900
0.344078 -0.135158
0.323866 -0.136839
0.320781 -0.136960
0.300503 -0.137741
0.298331 -0.137736
0.284052 -0.137698
0.281883 -0.137614
0.267613 -0.137064
0.265448 -0.136900
0.251209 -0.135826
0.249054 -0.135581
0.234869 -0.133981
0.232725 -0.133659
0.218613 -0.131556
0.216483 -0.131160
0.202458 -0.128571
0.200344 -0.128103
0.186421 -0.125038
0.184325 -0.124499
0.170518 -0.120965
0.168444 -0.120354
0.154769 -0.116351
0.152718 -0.115669
0.139192 -0.111198
0.137168 -0.110444
0.123813 -0.105494
0.121818 -0.104665
0.108659 -0.099222
0.106699 -0.098317
0.093758 -0.092373
0.091837 -0.091389
0.079149 -0.084923
0.077275 -0.083853
0.064891 -0.076821
0.063076 -0.075653
0.051082 -0.067969
0.049317 -0.066659
0.037645 -0.058028
0.035999 -0.056569
0.025112 -0.046949
0.024788 -0.046624
0.022648 -0.044480
0.022270 -0.044080
0.019770 -0.041441
0.019051 -0.040607
0.014298 -0.035103
0.013593 -0.034142
0.008929 -0.027793
0.008421 -0.026921
0.005066 -0.021160
0.004632 -0.020075
0.001767 -0.012903
0.001628 -0.012335
0.000714 -0.008580
0.000635 -0.008001
0.000112 -0.004172
0.000111 -0.004147
0.000105 -0.003972
0.000100 -0.003815
0.000096 -0.003673
0.000092 -0.003541
