# Perfil a x=5000.0 mm
-1311.237528 992.913956
-1373.841347 948.631635
-1374.466313 948.151025
-1435.000344 901.032235
-1435.564379 900.555681
-1493.886745 850.683747
-1494.390540 850.215669
-1550.317921 797.628444
-1550.762027 797.174504
-1604.140339 741.958194
-1604.526019 741.523783
-1655.191266 683.763193
-1655.519379 683.354525
-1703.283844 623.130685
-1703.556189 622.754235
-1748.266517 560.177507
-1748.484962 559.840346
-1789.949263 495.013640
-1790.116485 494.722872
-1828.124955 427.751209
-1828.244631 427.514444
-1862.628241 358.546802
-1862.704741 358.372267
-1893.291193 287.569812
-1893.330177 287.465206
-1919.925278 214.992460
-1919.933683 214.965244
-1927.281010 190.772684
-1942.373044 141.079984
-1942.389819 141.023809
-1960.519434 66.032159
-1960.553973 65.886560
-1974.227828 -9.946315
-1974.270076 -10.185962
-1983.337836 -86.609372
-1983.376714 -86.946888
-1987.780129 -163.684038
-1987.803945 -164.121098
-1987.391857 -240.881996
-1987.387720 -241.419173
-1981.716590 -317.875032
-1981.668552 -318.509946
-1971.555781 -394.407794
-1971.457838 -395.137519
-1964.278781 -431.899879
-1961.050562 -448.363669
-1956.559200 -470.990882
-1952.734054 -485.063259
-1947.131660 -505.517584
-1938.169202 -537.933147
-1932.691709 -554.168421
-1916.153192 -603.783806
-1909.779834 -619.710270
-1890.618883 -668.353523
-1883.279323 -683.878755
-1861.332859 -731.305066
-1853.103119 -746.399092
-1828.567084 -792.516168
-1819.510184 -807.150723
-1792.564347 -851.879017
-1782.719729 -866.018203
-1753.476149 -909.255811
-1742.895835 -922.877395
-1711.493908 -964.554056
-1700.243196 -977.653242
-1666.863825 -1017.747145
-1654.985167 -1030.305614
-1619.757240 -1068.767225
-1607.289320 -1080.768176
-1570.324842 -1117.548659
-1557.303002 -1128.973605
-1518.706615 -1164.020294
-1505.163869 -1174.852285
-1465.032295 -1208.116836
-1451.002559 -1218.340458
-1409.433668 -1249.775075
-1394.952375 -1259.380179
-1352.052650 -1288.959938
-1337.148887 -1297.929302
-1293.001804 -1325.600145
-1277.714256 -1333.934017
-1232.435106 -1359.698004
-1216.789872 -1367.377333
-1170.456502 -1391.182202
-1154.484329 -1398.195277
-1107.189662 -1420.009850
-1090.922085 -1426.352958
-1042.756633 -1446.164025
-1026.220522 -1451.818823
-977.265150 -1469.576068
-960.492746 -1474.536523
-910.844725 -1490.229148
-893.860124 -1494.468510
-843.588568 -1508.019254
-826.421390 -1511.516393
-775.614677 -1522.878409
-758.294178 -1525.600763
-707.035643 -1534.680427
-689.595378 -1536.603205
-637.981200 -1543.326882
-620.458406 -1544.442996
-568.596843 -1548.796001
-551.029188 -1549.104146
-499.030374 -1551.075671
-481.454912 -1550.593914
-429.429835 -1550.229763
-411.880460 -1548.973111
-359.930341 -1546.318043
-342.438144 -1544.325076
-290.661247 -1539.483931
-273.249185 -1536.787149
-221.715029 -1529.851890
-204.406910 -1526.483744
-153.193116 -1517.547496
-136.006560 -1513.547854
-85.172258 -1502.723995
-68.121243 -1498.125668
-17.710707 -1485.515331
-0.804890 -1480.357273
49.146854 -1466.070441
65.898810 -1460.382651
115.360241 -1444.502821
131.947079 -1438.307561
180.881072 -1420.907658
197.298887 -1414.234103
245.690691 -1395.400027
261.936268 -1388.278653
309.777932 -1368.112884
325.853220 -1360.578178
373.140753 -1339.166927
389.042475 -1331.239793
435.768062 -1308.655303
451.501544 -1300.367795
497.683633 -1276.710763
513.254258 -1268.091255
558.902801 -1243.434616
589.570577 -1225.298505
679.335343 -1173.269428
709.407461 -1154.053542
797.190644 -1098.736553
826.686778 -1078.548926
912.530604 -1020.251774
941.460802 -999.163399
1025.358681 -938.074554
1053.718381 -916.121821
1135.609353 -852.354217
1163.391503 -829.559504
1243.176122 -763.186866
1270.352082 -739.539760
1347.837326 -670.563527
1374.352755 -646.018262
1449.231577 -574.342810
1462.218872 -561.704811
1498.525950 -524.821399
1511.302546 -511.918743
1546.746036 -474.269669
1559.287079 -461.091746
1593.769810 -422.668049
1606.034852 -409.191750
1639.409068 -369.939844
1649.274124 -358.604441
1675.823792 -325.637260
1685.438536 -314.066398
1711.030382 -280.469298
1720.367329 -268.660114
1744.910324 -234.434395
1753.921311 -222.373079
1777.283445 -187.507387
1785.923201 -175.182602
1807.976607 -139.654189
1816.189144 -127.049539
1836.797985 -90.836887
1844.516097 -77.945462
1863.501828 -41.044528
1870.657118 -27.865987
1887.851044 9.707820
1894.408142 23.281388
